职位名,公司名,工作地点,薪资,发布时间
人工智能AI专家,稳健医疗用品股份有限公司,深圳,2-2.5万/月,05-18
Android开发工程师,深圳市前海理想金融控股有限公司,深圳,1-1.5万/月,05-18
软件开发工程师（C#/python）,深圳市倍通供应链服务有限公司,深圳,0.8-1.5万/月,05-18
Android开发工程师,深圳游禧科技有限公司,深圳,1-2万/月,05-18
测试开发工程师,上海博为峰软件技术有限公司,深圳-罗湖区,1-2万/月,05-18
业务支撑工程师,深圳市傲天科技股份有限公司,深圳-南山区,0.5-1万/月,05-18
C#软件工程师,盛视科技股份有限公司,深圳-福田区,1-2万/月,05-18
Android开发工程师,深圳市逸乐互动科技有限公司,深圳,1-2万/月,05-18
Android开发工程师,深圳市网今科技有限公司,深圳,0.8-1.5万/月,05-18
Android系统工程师,飞思未来（深圳）科技有限公司,深圳-南山区,1-1.5万/月,05-18
Web前端开发工程师,深圳市龙游云技术有限公司,深圳-南山区,0.8-1万/月,05-18
PHP开发工程师,深圳市万网博通科技有限公司,深圳-南山区,0.7-1.2万/月,05-18
物联网工程师,深圳市运维网络有限公司,深圳-福田区,1.3-1.8万/月,05-18
服务器开发工程师,深圳市智美达科技股份有限公司,深圳-南山区,0.7-1.5万/月,05-18
项目经理,汉拓企业管理咨询（深圳）有限公司,深圳-福田区,6-8千/月,05-18
网络工程师（云计算）,深圳市时迅迪科技有限公司,深圳,4-8千/月,05-18
测试工程师,北京宇天恒瑞科技发展有限公司,深圳-龙岗区,0.8-1万/月,05-18
android车载应用工程师,深圳市布谷鸟科技有限公司,深圳-南山区,0.7-1.2万/月,05-18
ERP工程师,喜荣家私海棉（深圳）有限公司,深圳-龙岗区,0.5-1万/月,05-18
前端android应用工程师,深圳双猴科技有限公司,深圳-南山区,1.2-1.8万/月,05-18
服务器开发工程师,深圳市乙辰科技股份有限公司,深圳-南山区,0.8-1.5万/月,05-18
自动化测试工程师,昌顺达集团有限公司,深圳-南山区,1.8-2.4万/月,05-18
Developer / Senior Developer 开发人员/高级开发人员,深圳赛辉贸易有限公司,深圳,0.9-1.2万/月,05-18
Android高级开发工程师,深圳市道中创新科技有限公司,深圳-南山区,1-1.5万/月,05-18
WEB后端开发工程师,泉州嘉信人力资源服务有限公司,异地招聘,1-1.5万/月,05-18
APP开发工程师,宁波百年电器有限公司,异地招聘,0.8-2万/月,05-18
数据开发工程师,浙江华为通信技术有限公司,深圳-龙岗区,0.9-1.2万/月,05-18
结构工程师,深圳市蓝彩科技有限公司,深圳-龙华新区,1-1.5万/月,05-18
开发工程师,大族激光科技产业集团股份有限公司,深圳-宝安区,0.8-1万/月,05-18
android开发工程师,深圳正谱教育技术有限公司,深圳-龙岗区,1-1.5万/月,05-18
上位机软件开发工程师,深圳市均方根科技有限公司,深圳,0.9-1.5万/月,05-18
.NET高级开发工程师,深圳市西遇时尚服饰有限公司,深圳-罗湖区,1-1.5万/月,05-18
大数据开发工程师,深圳市讯方技术股份有限公司,深圳,1.5-2万/月,05-18
区块链高级技术工程师,世纪投资控股集团（深圳）有限公司,深圳-南山区,1.5-3.5万/月,05-18
软件开发工程师,东江集团控股有限公司,深圳,0.8-1.4万/月,05-18
应用软件工程师,深圳市汇川技术股份有限公司,深圳-宝安区,20-30万/年,05-18
系统架构师,越亮传奇科技股份有限公司,深圳,2-2.5万/月,05-18
安卓驱动开发工程师,深圳市三三得玖通信技术有限公司,深圳-南山区,1-1.2万/月,05-18
Web开发工程师,中兴智能汽车有限公司,异地招聘,0.8-1万/月,05-18
"web前端工程师（VueJS,bootstrap,js,h5开发）",深圳市格乐特科技有限公司,深圳-福田区,0.8-1万/月,05-18
Android驱动工程师（深圳龙岗）,铭薪电子（深圳）有限公司,深圳-龙岗区,1.2-1.8万/月,05-18
MES副经理,深圳市卓翼科技股份有限公司,深圳-宝安区,2-3万/月,05-18
android工程师,佳思德科技（深圳）有限公司,深圳,0.6-1.2万/月,05-18
web软件工程师,深圳鼎信通达股份有限公司,深圳,1-2万/月,05-18
Android开发工程师,小黄狗环保科技有限公司,异地招聘,1-2.5万/月,05-18
嵌入式测试工程师,深圳市华周测控技术有限公司,深圳,0.7-1万/月,05-18
服务器软件开发工程师,深圳市凯迪仕智能科技有限公司,深圳,1-1.5万/月,05-18
课程顾问主管,深圳光环交互科技发展有限公司,深圳-南山区,1-1.5万/月,05-18
软件工程师,集多美贸易(深圳)有限公司,深圳-福田区,0.8-1万/月,05-18
资深全栈工程师,深圳市环球数码科技有限公司,深圳-南山区,1.5-2.5万/月,05-18
技术总监/经理,深圳第壹黄金销售有限公司,深圳-南山区,2-4万/月,05-18
应用软件开发工程师,深圳市禾望电气股份有限公司,深圳,1-1.5万/月,05-18
技术总监,深圳市君安康医疗科技有限公司,深圳-龙岗区,1.5-2万/月,05-18
APP开发工程师,深圳市景阳科技股份有限公司,深圳-南山区,1-2万/月,05-18
安卓应用开发工程师,深圳市中钞信达金融科技有限公司,深圳,0.8-1.2万/月,05-18
软件工程师,深圳市研唐科技有限公司,深圳-南山区,1-1.5万/月,05-18
IT开发专员-物流,广东都市物流科技有限公司,异地招聘,7-9千/月,05-18
IT运维主管,深圳市大汉王置业有限公司,深圳,0.6-1万/月,05-18
Android开发工程师中级,深圳市皇锐科技有限公司,深圳-宝安区,6-8千/月,05-18
系统架构师（国新物流）,深圳市国新实业有限公司,深圳,1-1.5万/月,05-18
AI人工智能/深度学习方向,深圳市明日实业股份有限公司,深圳-龙岗区,30-50万/年,05-18
ERP工程师,深圳市瑞丰光电子股份有限公司,深圳-光明新区,0.8-1万/月,05-18
系统设计师,深圳市中科创激光技术有限公司,深圳-宝安区,2-2.5万/月,05-18
IT开发专员-物流,广东都市丽人实业有限公司,异地招聘,7-9千/月,05-18
高级Android系统工程师,深圳市快易典教育科技有限公司,深圳,1.3-2万/月,05-18
网络工程师,深圳市帝晶光电科技有限公司,深圳-宝安区,4.5-6千/月,05-18
软件工程师,深圳市欣旺达综合能源服务有限公司,深圳-南山区,0.8-1.5万/月,05-18
IT项目经理,深圳市华成峰科技有限公司,深圳-南山区,0.8-2万/月,05-18
2018届毕业生,深圳市奥拓电子股份有限公司,深圳-南山区,0.5-1万/月,05-18
生产系统工程师,深圳科菱条码技术有限公司,深圳-宝安区,4-6千/月,05-18
C++高级开发工程师,深圳凯华技术有限公司,深圳,1.5-2万/月,05-18
高级软件工程师,深圳友讯达科技股份有限公司,深圳-南山区,1-2万/月,05-18
IT 系统开发工程师（Camstar）,深圳南山安森美半导体有限公司,深圳,0.6-1万/月,05-18
运维平台软件开发高级工程师,东莞市科旺科技股份有限公司,异地招聘,0.6-1万/月,05-18
3D打印软件工程师,深圳市依迪姆智能科技有限公司,深圳,1-2.5万/月,05-18
开发工程师,深圳市中装建设集团股份有限公司,深圳-罗湖区,1-1.5万/月,05-18
3D打印机软件工程师,深圳市激埃特光电有限公司,深圳-龙岗区,1-1.5万/月,05-18
IT管理员,深圳海油工程水下技术有限公司,深圳,0.8-1万/月,05-18
高级软件开发工程师,深圳市金博联电力技术有限公司,深圳-南山区,1.5-3万/月,05-18
高级软件工程师,惠州市创荣发实业有限公司,深圳,1-2万/月,05-18
程序员,百丽集团生产系统,深圳-龙华新区,0.6-1万/月,05-18
ERP高级工程师,深圳市金多多食品有限公司,深圳-福田区,1.5-2万/月,05-18
嵌入式软件开发工程师,深圳市亿付宝信息技术有限公司,深圳-龙华新区,0.8-1万/月,05-18
软件技术支持工程师,深圳市全程劳务派遣有限公司,深圳-罗湖区,6-8千/月,05-18
测试工程师,深圳市三恩时科技有限公司,深圳-南山区,6-8千/月,05-18
高级软件工程师,东莞铭普光磁股份有限公司,深圳-南山区,0.8-1.5万/月,05-18
IT项目经理,深圳市理邦精密仪器股份有限公司,深圳,1-1.5万/月,05-18
MES工程师,深圳市景旺电子股份有限公司,深圳-宝安区,0.8-1.4万/月,05-18
PLM管理员,摩比天线技术（深圳）有限公司,深圳-光明新区,4.5-8千/月,05-18
android机顶盒系统工程师,CVTE,深圳-南山区,1-2万/月,05-18
软件工程师/高级软件工程师,深圳市众创企业管理咨询有限公司,深圳-南山区,0.8-2万/月,05-18
.NET软件工程师,深圳市东方伟业科技有限公司,深圳,3-7千/月,05-18
中高级IOS工程师,深圳市维新教育科技有限公司,深圳,2-3.5万/月,05-18
上层软件工程师,深圳星联天通科技有限公司,深圳-南山区,1.5-2万/月,05-18
Android开发工程师,深圳市埃微信息技术有限公司,深圳-南山区,1-1.5万/月,05-18
Android开发工程师,深圳市视友时代科技有限公司,深圳-宝安区,0.8-1万/月,05-18
运营开发工程师,深圳市蓝德信诺科技有限公司,深圳-福田区,1.2-1.5万/月,05-18
Web前端开发工程师,深圳市瑞联祥电子商务有限公司,深圳-龙华新区,0.8-1万/月,05-18
Web前端开发工程师,深圳市爱影互联文化传播有限公司,深圳-福田区,1.2-2万/月,05-18
信息系统开发项目经理/软件工程师（移动端/app/IOS）,迦达高级时装有限公司,深圳-福田区,20-50万/年,05-18
金融软件开发工程师,中泰金融投资管理咨询（深圳）有限公司,深圳-福田区,1.5-3万/月,05-18
IT工程师,富士康科技集团New PCEBG事业群,深圳-福田区,6-8千/月,05-18
前端开发工程师,深圳市银澎投资控股（集团）有限公司,深圳-南山区,1-1.8万/月,05-18
IT经理,深圳市立墨缇文化传媒有限公司,深圳-南山区,2-3万/月,05-18
Android开发工程师,深圳市领犀科技有限公司,深圳-南山区,0.9-1.5万/月,05-18
Android开发工程师,深圳市电陶思创科技有限公司,深圳-宝安区,0.8-1.5万/月,05-18
软件测试工程师,深圳妈妈资本管理有限公司,深圳,1-1.5万/月,05-18
PHP开发工程师,卡莱特(深圳)云科技有限公司,深圳-南山区,10-20万/年,05-18
Android开发工程师,兴华科仪（中国）有限公司深圳分公司,深圳-福田区,0.8-1.6万/月,05-18
嵌入式开发工程师,深圳市爱都科技有限公司,深圳-龙华新区,1-1.5万/月,05-18
系统架构师,广州市宝奕瀛新汽车有限责任公司,深圳-南山区,2-3万/月,05-18
软件工程师,比亚迪汽车有限公司,深圳-坪山区,0.8-2万/月,05-17
SFC系统规划工程师,立讯精密工业股份有限公司,异地招聘,1-1.5万/月,05-17
ERP工程师,深圳市松堡王国家居有限公司,深圳,0.8-1.3万/月,05-17
Senior Firmware Engineer(电源固件工程师),伟创力研发（深圳）有限公司,深圳,1-1.6万/月,05-17
安卓软件工程师,深圳爱酷智能科技有限公司,深圳-南山区,1-1.5万/月,05-17
高级软件开发工程师(162171),江森自控（中国）投资有限公司,深圳,1.5-2万/月,05-17
大数据架构师(J10194),北京百分点信息科技有限公司,深圳-南山区,2-2.7万/月,05-17
Android开发工程师,深圳市潘达拉科技有限公司,深圳-宝安区,1.5-2万/月,05-17
信息技术经理,深圳市创展世贸电子商务有限公司,深圳-龙岗区,1-1.5万/月,05-17
游戏SDK开发工程师,上海墨鹍数码科技有限公司,深圳-南山区,1-2万/月,05-17
ITSM系统开发工程师,广州友地信息技术有限公司,深圳-罗湖区,1.5-1.8万/月,05-17
服务器开发工程师(后台),瑞兴恒方网络（深圳）有限公司,深圳-南山区,0.6-1.3万/月,05-17
自然语言处理工程师,深圳市北科瑞声科技股份有限公司,深圳-南山区,1-2万/月,05-17
前端工程师,深圳市禾立广告有限公司,深圳,6-8千/月,05-17
Unity3d客户端开发工程师,深圳市火元素网络技术有限公司,深圳,1-2万/月,05-17
IOS高级开发工程师,深圳市网信数码科技有限公司,深圳-南山区,1-2万/月,05-17
大数据架构师,水贝文化传媒（深圳）股份有限公司,深圳-罗湖区,2-2.5万/月,05-17
集团系统开发人员,华侨永亨银行（中国）有限公司,深圳-罗湖区,,05-17
Android开发工程师,深圳市米柚科技有限公司,深圳-南山区,1-1.5万/月,05-17
Android驱动工程师,深圳纳德光学有限公司,深圳-南山区,0.8-1.5万/月,05-17
区块链开发工程师,深圳市国银商务有限公司,深圳-宝安区,1-1.5万/月,05-17
服务器运维工程师,震坤行工业超市（上海）有限公司,深圳,1.2-1.8万/月,05-17
运维工程师,深圳吉才神网络科技有限公司,深圳,1-1.5万/月,05-17
Android开发工程师,深圳市一帆教育科技有限公司,深圳,0.8-1.5万/月,05-17
Android开发工程师,广东智冠信息技术股份有限公司,深圳-龙岗区,6-8千/月,05-17
APP开发经理,翰长生物医疗（深圳）有限公司,深圳-南山区,1.2-1.8万/月,05-17
区块链技术总监,中海智能装备制造（深圳）有限公司,深圳-南山区,1-3万/月,05-17
区块链高级工程师,思力科（深圳）电子科技有限公司,深圳-南山区,3-4万/月,05-17
嵌入式高级开发工程师,艾锐势科技（深圳）有限公司上海分公司,深圳,1.2-2.8万/月,05-17
实习生,深圳市创凯智能股份有限公司,深圳,200元/天,05-17
高级安卓系统工程师,客如云科技（北京）股份有限公司,深圳-宝安区,1.8-3万/月,05-17
软件开发工程师（电子研究所）,深圳市沃特玛电池有限公司,深圳,1-2万/月,05-17
安卓工程师（高级）,中交北斗技术有限责任公司,深圳-南山区,1.2-2万/月,05-17
软件开发工程师,深圳市联合智能卡有限公司,深圳-坪山区,1-1.5万/月,05-17
后台开发工程师,深圳市中英金融服务有限公司,深圳,1-1.5万/月,05-17
前端开发工程师助理,深圳市钱大妈农产品有限公司,深圳-南山区,0.8-1.2万/月,05-17
技术支持（广东分公司）,易宝集团,深圳-福田区,0.5-1万/月,05-17
数据库开发工程师,顺丰恒通支付有限公司,深圳-南山区,1.5-3万/月,05-17
区块链技术总监,中融数资科技（深圳）有限公司,深圳-南山区,1.5-4.5万/月,05-17
算法工程师（工作地点：泸州）,泸州倍赛达科技有限公司,异地招聘,1.8-2.4万/月,05-17
Senior Driver Engineer 高级高通安卓驱动工程师,斯班特洛（深圳）有限公司,深圳-南山区,1.8-2.8万/月,05-17
Android开发工程师,深圳市易和意互联技术有限公司,深圳-南山区,0.8-1.5万/月,05-17
软件应届生（德国公司直招）,德国殷智信息技术咨询,异地招聘,6-8千/月,05-17
系统架构工程师（AI方向）,武汉市哈哈便利科技有限公司,深圳-南山区,3-6万/月,05-17
.NET开发工程师,广东国晖律师事务所,深圳,4-8千/月,05-17
硬件研发工程师,深圳市吉兆信息科技有限公司,深圳-宝安区,0.6-1.5万/月,05-17
Android开发工程师,深圳贝多多科技有限公司,深圳-南山区,1-1.5万/月,05-17
NET软件工程师,深圳怡丰自动化科技有限公司,深圳-龙岗区,6-8千/月,05-17
